       N        P        K  Soil_pH  Soil_Moisture  Organic_Carbon  Temperature  Humidity  Rainfall  Sunlight_Hours  Wind_Speed Crop_Type  Crop_Yield_ton_per_hectare
0.053691 0.976190 0.883721 0.929412       0.305661        0.076923     0.617000  0.922808  0.343634        0.685714    0.806471      Rice                        9.65
0.657718 0.321429 0.000000 0.464706       0.156631        0.984615     0.103333  0.533344  0.994689        0.735714    0.156471 Sugarcane                       76.17
0.979866 0.297619 0.573643 0.135294       0.515503        0.369231     0.065333  0.105368  0.789779        0.850000    0.531765    Potato                       24.84
0.315436 0.107143 0.496124 0.426471       0.970394        0.161538     0.102667  0.123041  0.384157        0.224286    0.477647 Sugarcane                       74.25
0.872483 0.547619 0.961240 0.602941       0.160632        0.861538     0.392333  0.194065  0.141994        0.111429    0.829412 Sugarcane                       74.93
0.986577 0.035714 0.503876 0.573529       0.250650        0.723077     0.354333  0.185228  0.500748        0.177143    0.918824     Maize                       11.29
0.355705 0.642857 0.550388 0.573529       0.462292        0.661538     0.002000  0.944982  0.583832        0.942857    0.113529      Rice                       11.47
0.798658 0.773810 0.891473 0.255882       0.640928        0.300000     0.161667  0.800433  0.258213        0.132857    0.582941    Cotton                        6.22
0.771812 0.785714 0.930233 0.632353       0.600320        0.415385     0.347667  0.318106  0.712154        0.318571    0.415882    Potato                       27.47
0.496644 0.071429 0.356589 0.908824       0.521304        0.838462     0.430000  0.816606  0.541076        0.195714    0.477059     Wheat                        8.67
0.751678 0.642857 0.689922 0.388235       0.737347        0.638462     0.402333  0.772257  0.366939        0.111429    0.834118    Cotton                        6.42
0.691275 0.940476 0.302326 0.629412       0.846169        0.346154     0.319667  0.355285  0.289539        0.527143    0.670588    Cotton                        5.83
0.557047 0.357143 0.317829 0.244118       0.999200        0.107692     0.812000  0.029843  0.284844        0.380000    0.508235      Rice                        8.54
0.744966 0.869048 0.263566 0.047059       0.465693        0.900000     0.416000  0.008503  0.790003        0.727143    0.561765    Potato                       24.88
0.657718 0.214286 0.310078 0.585294       0.995199        0.953846     0.644333  0.325609  0.498199        0.392857    0.854706 Sugarcane                       76.49
0.617450 0.321429 0.651163 0.047059       0.730546        0.715385     0.832333  0.045182  0.282819        0.555714    0.837059     Maize                        8.12
0.973154 0.952381 0.953488 0.723529       0.657532        0.692308     0.853667  0.121040  0.788630        0.820000    0.342353     Maize                       10.51
0.852349 0.321429 0.434109 0.670588       0.639728        0.538462     0.857000  0.254418  0.021544        0.527143    0.113529    Potato                       24.53
0.731544 0.214286 0.286822 0.370588       0.910982        0.969231     0.494667  0.178893  0.995645        0.437143    0.156471     Maize                       11.95
0.543624 0.226190 0.736434 0.411765       0.948190        0.692308     0.661333  0.144715  0.888928        0.132857    0.322353 Sugarcane                       75.72
0.355705 0.142857 0.480620 0.917647       0.178436        0.076923     0.314667  0.262087  0.743112        0.560000    0.965294     Wheat                        6.66
0.449664 0.904762 0.666667 0.011765       0.493499        0.092308     0.862000  0.736912  0.266269        0.098571    0.932353    Cotton                        7.26
0.214765 0.500000 0.395349 0.564706       0.941588        0.961538     0.213333  0.444481  0.890113        0.104286    0.901176    Cotton                       10.41
0.946309 0.119048 0.286822 0.923529       0.382276        0.946154     0.787667  0.663221  0.816702        0.451429    0.563529      Rice                        8.95
0.134228 0.559524 0.666667 0.914706       0.232647        0.561538     0.469667  0.928976  0.801562        0.520000    0.497647      Rice                       10.09
0.315436 0.166667 0.031008 0.585294       0.102621        0.215385     0.298667  0.001167  0.175165        0.747143    0.248824    Cotton                        4.36
0.986577 0.190476 0.922481 0.382353       0.597319        0.584615     0.379667  0.951317  0.615547        0.457143    0.678824 Sugarcane                       75.79
0.852349 0.630952 0.534884 0.100000       0.700340        0.761538     0.588333  0.279093  0.900235        0.621429    0.880588 Sugarcane                       75.50
0.906040 0.583333 0.868217 0.173529       0.195639        0.007692     0.930000  0.287429  0.504467        0.920000    0.840588     Wheat                        6.13
0.899329 0.321429 0.178295 0.679412       0.673735        0.823077     0.097667  0.629376  0.551614        0.940000    0.760588    Cotton                        9.57
0.966443 0.976190 0.658915 0.017647       0.899780        0.461538     0.919333  0.360787  0.407723        0.264286    0.244118    Cotton                        8.88
0.852349 0.035714 0.193798 0.882353       0.243649        0.461538     0.815667  0.080360  0.670066        0.455714    0.575882    Potato                       24.31
0.214765 0.250000 0.015504 0.588235       0.122024        0.430769     0.587333  0.711571  0.860564        0.531429    0.224706 Sugarcane                       73.93
0.765101 0.452381 0.007752 0.044118       0.835567        0.692308     0.130333  0.183061  0.510458        0.447143    0.804118    Potato                       26.63
0.791946 0.392857 0.705426 0.241176       0.916583        0.207692     0.812333  0.929476  0.969254        0.962857    0.922353    Potato                       25.20
0.140940 0.511905 0.007752 0.594118       0.214843        0.607692     0.690667  0.987996  0.403520        0.290000    0.937647     Wheat                        9.68
0.248322 0.488095 0.542636 0.035294       0.721544        0.046154     0.497333  0.181060  0.121186        0.518571    0.920000     Maize                        8.97
0.724832 0.464286 0.023256 0.779412       0.591118        0.807692     0.886000  0.753751  0.014296        0.125714    0.284706     Maize                        8.33
0.335570 0.130952 0.286822 0.920588       0.239248        0.815385     0.664333  0.991997  0.579086        0.630000    0.210000      Rice                        9.13
0.046980 0.011905 0.790698 0.961765       0.823765        0.315385     0.288667  0.955485  0.813597        0.328571    0.082353     Maize                        8.93
0.174497 0.321429 0.534884 0.732353       0.470494        0.107692     0.043667  0.564855  0.848665        0.805714    0.749412      Rice                       11.59
0.174497 0.869048 0.395349 0.855882       0.700540        0.746154     0.759333  0.311937  0.964003        0.130000    0.962353     Wheat                        6.76
0.134228 0.952381 0.232558 0.611765       0.301460        0.469231     0.255333  0.011504  0.526327        0.880000    0.118824     Wheat                        9.55
0.194631 0.785714 0.271318 0.458824       0.815963        0.923077     0.280667  0.898299  0.210037        0.430000    0.477647      Rice                        7.66
0.644295 0.833333 0.883721 0.711765       0.264253        0.353846     0.449667  0.035512  0.678371        0.407143    0.272941    Cotton                       10.81
0.181208 0.845238 0.565891 0.223529       0.364873        0.838462     0.750000  0.576526  0.893154        0.762857    0.729412     Maize                        9.90
0.738255 0.988095 0.131783 0.108824       0.391478        0.023077     0.924333  0.186062  0.185515        0.302857    0.864706    Cotton                        6.06
0.402685 0.892857 0.108527 0.761765       0.206441        0.769231     0.216333  0.241914  0.347792        0.857143    0.350588     Wheat                        7.41
0.315436 0.952381 0.744186 0.958824       0.874575        0.676923     0.882000  0.023174  0.783323        0.277143    0.684118      Rice                       10.79
0.979866 0.107143 0.031008 0.576471       0.113423        0.523077     0.604333  0.036679  0.234511        0.731429    0.398235     Wheat                        6.62
0.020134 0.666667 0.279070 0.482353       0.563313        0.907692     0.855667  0.350117  0.898834        0.055714    0.948824     Wheat                        9.17
0.228188 0.428571 0.798450 0.535294       0.814363        0.938462     0.848333  0.877626  0.842549        0.701429    0.002353      Rice                       10.11
0.322148 0.904762 0.658915 0.479412       0.581116        0.930769     0.392333  0.565855  0.505127        0.262857    0.768235     Maize                       11.42
0.107383 0.750000 0.108527 0.441176       0.326865        0.600000     0.678000  0.538346  0.998019        0.727143    0.042941     Maize                       11.48
0.302013 0.928571 0.124031 0.947059       0.781556        0.523077     0.946667  0.620373  0.295066        0.827143    0.724706     Maize                        8.98
0.778523 0.464286 0.387597 0.479412       0.499300        0.269231     0.672333  0.535345  0.931725        0.170000    0.950000 Sugarcane                       78.61
0.033557 0.702381 0.341085 0.082353       0.163033        0.161538     0.458000  0.304101  0.290868        0.167143    0.885294    Potato                       21.97
0.657718 0.559524 0.937984 0.764706       0.316863        0.553846     0.372000  0.880127  0.694708        0.745714    0.118824      Rice                       11.01
